School ID	Term Code	Course Registration Number
918288012	2203	5775
918288012	2203	9889
918288701	2203	3257
918288701	2203	6711
918288701	2203	6886
918288701	2203	7106
918288701	2203	7107
918288701	2203	8058
918288701	2203	8467
918288701	2203	8468
918290898	2203	3846
918290898	2203	5598
918290898	2203	5607
918290898	2203	5608
918290898	2203	9895
918294291	2203	2105
918294291	2203	6830
918294291	2203	7286
918294291	2203	8467
918294291	2203	8468
918294291	2203	8510
918294291	2203	10426
918295617	2203	5620
918295617	2203	6146
918295617	2203	10062
918295617	2203	10758
918295864	2203	3435
918295864	2203	5427
918295864	2203	8717
918297320	2203	6577
918297320	2203	7648
918297320	2203	7800
918297320	2203	9093
918301883	2203	2979
918301883	2203	6065
918301961	2203	3739
918301961	2203	5439
918301961	2203	7532
918301961	2203	9212
918301961	2203	9871
918302871	2203	2152
918302871	2203	6735
918302871	2203	7948
918302871	2203	9884
918302871	2203	10454
918303066	2203	3231
918303066	2203	3235
918303066	2203	5193
918303066	2203	6666
918303066	2203	7009
918309319	2203	1751
918309319	2203	3243
918309319	2203	6727
918309319	2203	7096
918309319	2203	7485
918314142	2203	3385
918314142	2203	3435
918314142	2203	5899
918314142	2203	9787
918314142	2203	10344
918321513	2203	1970
918321513	2203	6068
918321513	2203	6812
918321513	2203	9610
918321513	2203	10579
918324100	2203	3731
918324100	2203	3742
918324100	2203	7733
918324100	2203	8653
918324100	2203	9471
918325088	2203	3608
918325088	2203	3609
918325088	2203	6781
918325088	2203	8028
918325348	2203	3912
918325348	2203	3913
918325348	2203	6266
918325348	2203	6577
918325348	2203	9175
918325413	2203	2437
918325413	2203	7595
918325413	2203	9878
918325413	2203	10961
918329573	2203	1268
918329573	2203	1272
918329573	2203	1314
918329573	2203	1331
918329573	2203	5841
918330262	2203	2416
918330262	2203	3014
918330262	2203	9371
918330262	2203	10100
918330262	2203	10266
918330262	2203	10851
918333499	2203	1759
918333499	2203	1760
918333499	2203	1767
918333499	2203	1768
918333499	2203	8469
918333499	2203	8470
918333499	2203	8510
918333499	2203	8810
918333499	2203	10229
918335462	2203	7109
918335462	2203	8308
918335462	2203	8403
918335462	2203	8501
918335462	2203	9861
918338218	2203	2943
918338218	2203	5295
918338218	2203	5445
918338218	2203	8270
918338413	2203	1357
918338413	2203	5291
918338413	2203	7648
918338413	2203	10948
918342144	2203	3539
918342144	2203	5238
918342144	2203	7033
918346148	2203	1367
918346148	2203	4987
918346148	2203	5388
918346148	2203	5770
918346148	2203	8058
918346148	2203	10160
918349047	2203	2369
918349047	2203	5921
918349047	2203	5922
918349047	2203	8590
918349047	2203	10331
918349112	2203	1392
918349112	2203	1396
918349112	2203	5658
918349112	2203	6666
918349112	2203	8424
918349112	2203	9861
918351647	2203	1173
918351647	2203	6260
918351647	2203	6742
918351647	2203	6850
918353363	2203	9115
918353363	2203	9390
918353363	2203	9499
918353363	2203	9505
918353363	2203	9584
918355924	2203	2804
918355924	2203	5311
918355924	2203	5312
918355924	2203	5316
918356002	2203	1320
918356002	2203	1321
918356002	2203	1331
918356002	2203	4719
918356002	2203	5918
918356002	2203	5919
918356002	2203	7300
918356054	2203	3076
918356054	2203	3087
918356054	2203	3090
918356054	2203	3091
918356054	2203	4543
918356054	2203	4576
918356054	2203	9691
918356301	2203	1270
918356301	2203	2603
918356301	2203	6849
918356301	2203	7092
918362086	2203	1386
918362086	2203	1389
918362086	2203	3435
918362086	2203	5569
918362086	2203	7249
918362086	2203	9089
918364686	2203	3438
918364686	2203	6713
918364686	2203	7541
918371953	2203	2804
918371953	2203	8492
918371953	2203	8649
918371953	2203	9656
918371953	2203	10359
918374748	2203	1896
918374748	2203	8003
918374748	2203	8008
918374748	2203	8568
918374748	2203	9447
918380312	2203	2185
918380312	2203	6689
918380312	2203	6720
918380312	2203	8145
918381547	2203	1274
918381547	2203	3178
918381547	2203	7791
918381664	2203	6147
918381664	2203	8289
918381664	2203	8592
918381664	2203	9553
918384784	2203	3583
918384784	2203	3603
918384784	2203	7453
918384784	2203	9029
918384784	2203	10844
918391700	2203	3437
918391700	2203	3444
918391700	2203	3447
918391700	2203	3455
918391700	2203	6719
918391700	2203	10131
918394404	2203	5615
918394404	2203	8093
918394404	2203	9754
918394404	2203	10501
918394404	2203	10559
918394404	2203	10567
918396029	2203	1732
918396029	2203	6077
918396029	2203	6185
918396029	2203	10157
918396120	2203	3447
918396120	2203	3451
918396120	2203	3455
918396120	2203	4333
918396120	2203	5387
918400878	2203	3451
918403816	2203	1640
918403816	2203	2802
918403816	2203	2803
918403816	2203	6003
918403816	2203	7026
918404635	2203	1783
918404635	2203	1784
918404635	2203	3902
918404635	2203	3903
918404635	2203	5384
918404635	2203	7322
918404635	2203	10403
918407079	2203	8751
918410576	2203	3603
918410576	2203	5576
918410576	2203	6804
918410576	2203	6838
918410576	2203	7055
918410576	2203	7056
918411200	2203	2007
918411200	2203	3193
918411200	2203	3194
918411200	2203	3942
918411200	2203	9224
918411200	2203	9225
918411408	2203	2714
918411408	2203	6742
918411408	2203	7800
918411408	2203	8383
918411811	2203	1975
918411811	2203	10961
918416855	2203	1215
918416855	2203	2779
918416855	2203	3879
918416855	2203	9747
918421314	2203	3024
918421314	2203	3026
918421314	2203	3175
918421314	2203	4576
918421314	2203	5217
918421314	2203	6306
918421314	2203	6336
918421314	2203	7149
918421314	2203	8691
918422887	2203	6568
918422887	2203	6742
918422887	2203	6804
918422887	2203	10954
918424187	2203	1338
918424187	2203	5395
918424187	2203	6836
918424187	2203	7627
918424915	2203	3619
918424915	2203	8491
918424915	2203	9988
918425396	2203	5578
918425396	2203	8452
918425396	2203	9201
918425396	2203	9526
918425929	2203	2818
918425929	2203	2819
918425929	2203	7725
918425929	2203	9481
918427268	2203	1268
918427268	2203	1975
918427268	2203	7003
918427268	2203	8592
918429517	2203	2327
918429517	2203	2346
918429517	2203	6573
918429517	2203	6917
918429517	2203	7265
918429517	2203	10233
918430531	2203	3449
918430531	2203	3578
918430531	2203	5137
918430531	2203	5387
918430531	2203	8304
918431818	2203	2924
918431818	2203	2925
918431818	2203	2936
918431818	2203	5442
918431818	2203	8264
918431818	2203	10302
918435289	2203	2344
918435289	2203	6887
918435289	2203	7257
918435289	2203	8263
918438253	2203	3438
918438253	2203	3451
918438253	2203	5014
918438253	2203	8307
918438253	2203	9056
918438487	2203	2717
918438487	2203	5039
918438487	2203	5681
918438487	2203	9233
918438487	2203	9234
918438487	2203	10999
918439033	2203	2707
918439033	2203	2708
918439033	2203	2709
918439033	2203	3387
918439033	2203	7460
918439033	2203	9273
918441282	2203	1141
918441282	2203	2205
918441282	2203	2213
918441282	2203	3231
918441282	2203	3232
918441282	2203	5168
918446729	2203	2363
918446729	2203	2611
918446729	2203	4000
918446729	2203	5318
918449433	2203	10003
918449433	2203	10053
918450174	2203	1409
918450174	2203	1410
918450174	2203	1416
918450174	2203	1417
918450174	2203	1427
918450174	2203	1428
918450174	2203	5948
918450746	2203	1392
918450746	2203	5649
918450746	2203	8634
918450746	2203	9264
918450746	2203	9374
918450746	2203	10438
918451318	2203	1268
918451318	2203	6094
918451318	2203	6098
918451318	2203	6099
918451318	2203	8383
918451318	2203	9775
918455998	2203	1338
918455998	2203	2594
918455998	2203	5377
918455998	2203	9712
918455998	2203	10567
918466164	2203	1875
918466164	2203	1877
918466164	2203	5400
918466164	2203	5401
918466164	2203	9429
918466164	2203	9726
918466359	2203	1315
918466359	2203	1318
918466359	2203	1343
918466359	2203	6951
918466359	2203	10247
918474016	2203	2295
918474016	2203	5683
918474016	2203	6177
918474016	2203	6892
918474016	2203	8459
918474016	2203	8460
918474016	2203	10165
918474250	2203	1622
918474250	2203	2192
918474250	2203	5252
918474250	2203	5547
918477617	2203	2324
918477617	2203	2327
918477617	2203	2328
918477617	2203	2346
918477617	2203	6917
918502967	2203	1314
918502967	2203	1315
918502967	2203	1317
918502967	2203	1331
918502967	2203	5398
918502967	2203	7111
918510637	2203	2553
918510637	2203	2701
918510637	2203	3389
918510637	2203	6294
918512496	2203	9368
918512496	2203	9407
918512496	2203	9483
918512496	2203	9670
918514810	2203	2897
918514810	2203	5934
918514810	2203	5935
918514810	2203	7423
918514810	2203	7725
918515811	2203	1314
918515811	2203	2897
918515811	2203	3175
918515811	2203	6735
918517800	2203	3438
918517800	2203	3451
918517800	2203	3455
918517800	2203	5387
918517800	2203	5609
918525782	2203	7182
918525782	2203	7183
918525782	2203	7184
918525782	2203	7212
918525782	2203	7226
918525782	2203	7240
918525782	2203	9328
918529643	2203	5434
918529643	2203	6721
918529643	2203	6941
918529643	2203	8576
918529643	2203	8592
918531801	2203	3455
918531801	2203	3674
918531801	2203	6185
918531801	2203	6532
918531801	2203	6716
918531801	2203	10435
918533478	2203	1329
918533478	2203	1334
918533478	2203	2209
918533478	2203	5207
918533478	2203	5638
918542201	2203	7089
918542201	2203	7527
918542201	2203	9627
918542201	2203	9870
918543592	2203	2800
918543592	2203	6958
918543592	2203	9083
918543592	2203	9200
918543592	2203	10158
918543592	2203	10247
918544164	2203	8848
918544164	2203	9371
918544164	2203	9477
918544164	2203	10266
918544164	2203	10568
918551301	2203	2981
918551301	2203	2985
918551301	2203	6115
918551301	2203	6800
918551301	2203	8786
918552874	2203	4988
918552874	2203	6758
918552874	2203	7047
918552874	2203	8283
918553004	2203	5900
918553004	2203	6081
918553004	2203	9492
918553004	2203	10239
918560505	2203	1881
918560505	2203	3619
918560505	2203	8080
918560505	2203	8083
918560505	2203	8325
918560505	2203	9702
918570294	2203	1274
918570294	2203	8827
918570294	2203	9873
918570294	2203	10648
918594071	2203	1687
918594071	2203	4963
918594071	2203	6874
918594071	2203	9888
918630432	2203	2210
918630432	2203	6742
918630432	2203	8424
918630432	2203	9674
918630432	2203	9870
918638479	2203	5252
918638479	2203	5597
918638479	2203	7033
918638479	2203	8289
918638479	2203	9870
918640117	2203	7423
918640117	2203	7948
918668704	2203	10578
918668704	2203	10628
918681717	2203	2995
918681717	2203	3436
918681717	2203	5406
918681717	2203	5407
918681717	2203	8329
918687892	2203	2304
918687892	2203	2333
918687892	2203	2335
918687892	2203	2336
918687892	2203	6905
918687892	2203	6921
918687892	2203	8533
918689192	2203	1634
918689192	2203	6740
918689192	2203	6758
918689192	2203	7049
918689192	2203	10313
918696355	2203	5578
918696355	2203	6284
918696355	2203	7495
918696355	2203	7867
918696355	2203	9091
918696355	2203	10873
918699683	2203	1643
918699683	2203	4992
918699683	2203	5785
918699683	2203	9715
918701295	2203	5609
918701295	2203	6007
918701295	2203	7955
918701295	2203	10031
918356301	2203	10948
918446729	2203	8657
918472404	2203	2011
918472404	2203	2013
918472404	2203	6704
918472404	2203	9468
918475771	2203	5204
918475771	2203	5690
918475771	2203	5775
918475771	2203	7214
918475771	2203	7228
918475771	2203	7242
918475771	2203	10237
918476096	2203	4963
918476096	2203	6856
918476096	2203	6865
918476096	2203	7742
918476096	2203	9889
918476707	2203	2702
918476707	2203	7831
918476707	2203	7857
918476707	2203	9059
918476707	2203	9201
918476889	2203	2561
918476889	2203	6016
918476889	2203	7316
918476889	2203	9632
918479866	2203	2882
918479866	2203	6011
918479866	2203	6040
918479866	2203	6810
918479866	2203	9089
918480347	2203	3583
918480347	2203	6147
918480347	2203	8592
918480347	2203	9029
918480347	2203	10844
918481699	2203	6650
918481699	2203	6975
918481699	2203	7024
918481699	2203	7973
918482570	2203	1413
918482570	2203	2703
918482570	2203	5388
918482570	2203	6742
918482570	2203	8424
918488368	2203	2936
918488368	2203	6309
918488368	2203	6859
918489265	2203	1267
918489265	2203	6594
918489265	2203	7742
918489265	2203	9804
918489265	2203	10494
918490409	2203	3446
918490409	2203	3447
918490409	2203	3455
918490409	2203	5011
918490409	2203	5649
918491527	2203	1750
918491527	2203	9322
918491527	2203	9327
918491527	2203	9360
918491527	2203	9361
918497728	2203	1173
918497728	2203	5167
918497728	2203	5577
918497728	2203	6097
918497728	2203	7249
918497728	2203	9861
918498404	2203	3238
918498404	2203	4963
918498404	2203	6727
918498404	2203	7725
918498404	2203	9799
918500666	2203	9323
918500666	2203	9326
918500666	2203	9570
918500666	2203	9571
918501030	2203	3587
918501030	2203	3589
918501030	2203	5313
918501030	2203	9035
918509883	2203	6577
918509883	2203	9093
918510026	2203	2213
918510026	2203	2294
918510026	2203	2924
918510026	2203	2925
918510026	2203	3260
918510026	2203	3263
918513159	2203	1876
918513159	2203	1877
918513159	2203	5292
918513159	2203	5634
918513159	2203	9659
918513380	2203	2799
918513380	2203	2896
918513380	2203	2898
918513380	2203	3090
918513380	2203	5591
918515122	2203	2008
918515122	2203	5428
918515122	2203	5627
918515122	2203	7553
918516552	2203	3390
918516552	2203	3391
918516552	2203	6568
918516552	2203	9330
918516552	2203	9644
918523234	2203	3633
918523234	2203	4830
918523234	2203	8084
918523234	2203	8087
918523234	2203	8089
918528356	2203	3587
918528356	2203	3589
918528356	2203	5313
918528356	2203	9034
918538223	2203	5090
918538223	2203	5449
918538223	2203	6865
918538223	2203	6866
918538223	2203	10114
918541291	2203	2921
918541291	2203	5388
918541291	2203	7425
918541291	2203	8513
918541291	2203	9695
918548584	2203	2979
918548584	2203	3385
918548584	2203	6742
918548584	2203	8556
918554369	2203	3618
918554369	2203	5449
918554369	2203	8084
918554369	2203	10615
918556748	2203	8080
918556748	2203	8083
918556748	2203	9206
918556748	2203	9211
918556748	2203	9702
918557489	2203	1355
918557489	2203	5204
918557489	2203	6147
918557489	2203	8429
918557489	2203	9419
918557632	2203	1280
918557632	2203	8562
918557632	2203	8827
918557632	2203	9812
918557632	2203	10166
918559361	2203	3449
918559361	2203	3451
918559361	2203	3455
918559361	2203	6719
918559361	2203	10358
918562260	2203	2563
918562260	2203	5434
918562260	2203	7051
918562260	2203	8744
918562260	2203	10958
918564093	2203	2882
918564093	2203	6678
918564093	2203	6735
918564093	2203	8347
918564093	2203	8348
918569514	2203	8916
918579472	2203	5635
918579472	2203	5664
918579472	2203	8480
918579472	2203	9448
918579472	2203	9462
918583047	2203	2220
918583047	2203	2221
918583047	2203	2415
918583047	2203	2643
918583047	2203	6140
918583047	2203	10326
918583047	2203	10433
918583476	2203	1693
918583476	2203	3548
918583476	2203	6688
918583476	2203	9553
918583476	2203	9698
918585673	2203	1358
918585673	2203	2714
918585673	2203	8332
918585673	2203	9368
918585673	2203	9483
918585816	2203	3435
918585816	2203	6568
918585816	2203	6942
918585816	2203	6977
918585816	2203	7476
918585816	2203	8483
918590041	2203	1392
918590041	2203	1397
918590041	2203	6812
918590041	2203	7723
918590041	2203	9682
918597529	2203	3247
918597529	2203	3252
918597529	2203	5162
918597529	2203	7332
918597529	2203	7800
918597529	2203	11038
918601858	2203	3935
918601858	2203	7052
918601858	2203	10234
918601858	2203	10504
918601858	2203	10505
918603704	2203	3669
918603704	2203	7756
918603704	2203	8264
918603704	2203	10426
918606317	2203	1423
918606317	2203	1770
918606317	2203	3669
918606317	2203	3975
918609541	2203	1168
918609541	2203	2204
918609541	2203	5572
918609541	2203	5923
918609541	2203	6742
918610750	2203	9498
918610750	2203	9553
918611127	2203	8143
918611127	2203	8144
918611127	2203	8145
918611127	2203	10324
918611595	2203	2882
918611595	2203	5772
918611595	2203	7725
918611595	2203	10065
918611595	2203	10537
918619018	2203	2553
918619018	2203	5406
918619018	2203	5407
918619018	2203	6722
918619018	2203	8329
918619018	2203	9875
918620188	2203	2703
918620188	2203	6949
918620188	2203	8095
918620188	2203	8117
918620344	2203	7527
918620344	2203	8273
918620344	2203	9053
918620578	2203	1618
918620578	2203	2979
918620578	2203	2996
918620578	2203	6131
918620669	2203	3455
918620669	2203	4908
918620669	2203	4987
918620669	2203	5378
918620669	2203	5434
918620669	2203	10160
918622567	2203	3935
918622567	2203	7052
918622567	2203	9989
918622567	2203	10234
918622567	2203	10504
918622567	2203	10505
918622658	2203	2186
918622658	2203	2411
918622697	2203	1888
918622697	2203	5609
918622697	2203	8011
918622697	2203	9457
918622697	2203	10446
918622749	2203	1386
918622749	2203	1748
918622749	2203	1967
918622749	2203	2153
918622749	2203	3435
918623672	2203	3390
918623672	2203	7316
918623672	2203	7415
918623672	2203	9246
918641053	2203	1361
918641053	2203	8696
918641053	2203	8697
918641053	2203	9204
918641053	2203	9207
918641898	2203	5053
918641898	2203	8325
918641898	2203	9528
918641898	2203	9597
918643653	2203	6777
918643653	2203	6778
918643653	2203	8018
918645330	2203	5688
918645330	2203	5769
918645330	2203	6722
918645330	2203	7109
918645330	2203	10351
918649711	2203	2333
918649711	2203	2345
918649711	2203	6132
918649711	2203	6301
918649711	2203	6934
918650114	2203	2183
918650114	2203	2410
918650114	2203	2980
918650114	2203	8834
918650855	2203	1171
918650855	2203	3177
918650855	2203	6679
918650855	2203	7720
918650855	2203	10129
918652155	2203	6750
918652155	2203	6770
918652155	2203	7057
918652155	2203	7771
918652155	2203	7872
918652168	2203	2437
918652168	2203	2549
918652168	2203	5899
918652168	2203	6069
918652168	2203	6336
918652376	2203	1875
918652376	2203	1876
918652376	2203	1877
918652376	2203	5634
918652376	2203	7720
918652376	2203	9429
918658603	2203	2530
918658603	2203	2936
918658603	2203	7088
918659474	2203	5162
918659474	2203	5449
918659474	2203	6844
918659474	2203	6845
918659474	2203	8384
918659474	2203	8385
918661632	2203	8144
918661632	2203	8855
918661632	2203	9714
918661632	2203	11015
918665467	2203	1167
918665467	2203	2212
918665467	2203	4549
918665467	2203	5295
918665467	2203	5398
918671551	2203	2069
918671551	2203	2088
918679949	2203	5039
918679949	2203	8916
918685110	2203	7538
918685110	2203	7804
918685110	2203	7855
918685110	2203	7952
918685110	2203	10261
918690869	2203	1337
918690869	2203	1732
918690869	2203	3388
918690869	2203	10114
918695692	2203	1747
918695692	2203	3180
918695692	2203	3942
918695692	2203	5032
918697733	2203	9515
918697733	2203	9573
918697733	2203	9577
918697733	2203	9632
918697733	2203	9692
918698552	2203	1267
918698552	2203	2883
918698552	2203	6695
918698552	2203	7069
918698552	2203	9802
918703739	2203	2643
918703739	2203	2789
918703739	2203	9573
918703739	2203	9580
918703895	2203	1108
918703895	2203	3450
918703895	2203	3455
918703895	2203	5053
918703895	2203	5415
918703895	2203	8842
918703895	2203	10381
918704610	2203	2114
918704610	2203	4388
918704610	2203	5781
918704610	2203	10425
918704610	2203	10428
918706872	2203	1214
918706872	2203	1215
918706872	2203	1217
918706872	2203	3673
918706872	2203	10239
918708406	2203	1404
918708406	2203	2563
918708406	2203	2996
918708406	2203	9986
918708653	2203	2307
918708653	2203	2308
918708653	2203	2346
918708653	2203	2641
918708653	2203	8529
918713957	2203	2546
918713957	2203	2549
918713957	2203	3176
918713957	2203	5578
918713957	2203	7799
918716154	2203	1109
918716154	2203	3444
918716154	2203	3447
918716154	2203	8304
918716154	2203	8453
918716154	2203	10608
918717948	2203	2455
918717948	2203	5143
918717948	2203	5638
918717948	2203	6965
918717948	2203	7453
918717948	2203	9212
918721341	2203	7114
918721458	2203	3450
918721458	2203	3455
918727997	2203	2882
918727997	2203	3190
918727997	2203	3197
918727997	2203	7859
918727997	2203	9740
918731286	2203	5609
918731286	2203	5772
918731286	2203	6568
918731286	2203	9677
918731286	2203	10535
918732495	2203	5582
918732495	2203	6147
918732495	2203	8453
918735212	2203	1005
918735212	2203	1732
918735212	2203	3444
918735212	2203	6568
918736005	2203	1213
918736005	2203	5899
918736005	2203	6068
918736005	2203	7946
918736005	2203	10331
918737110	2203	2011
918737110	2203	3438
918737110	2203	6772
918737110	2203	9489
918738735	2203	4671
918738735	2203	8287
918738735	2203	8787
918738735	2203	10910
918739164	2203	2014
918739164	2203	6119
918739164	2203	7857
918739164	2203	8751
918747523	2203	1005
918747523	2203	2900
918747523	2203	3444
918747523	2203	10264
918750916	2203	1183
918750916	2203	6689
918750916	2203	8141
918766490	2203	2071
918766490	2203	2081
918766490	2203	2085
918766490	2203	2093
918766490	2203	2098
918779841	2203	1876
918779841	2203	1877
918779841	2203	7164
918779841	2203	9621
918779841	2203	9986
918781700	2203	1329
918781700	2203	1337
918781700	2203	1338
918781700	2203	6836
918781700	2203	9712
918781700	2203	10567
918782753	2203	1618
918782753	2203	2420
918782753	2203	3942
918782753	2203	7033
918787251	2203	4582
918787251	2203	8335
918787251	2203	9824
918787251	2203	10370
918790384	2203	7448
918790384	2203	9244
918804138	2203	7900
918804138	2203	7901
918804138	2203	10044
918806361	2203	6602
918806803	2203	9119
918806803	2203	9582
918806803	2203	9585
918817008	2203	2014
918817008	2203	7413
918817008	2203	9069
918822338	2203	2967
918822338	2203	2968
920013208	2203	6824
920013208	2203	9914
920038506	2203	1095
920038506	2203	10418
920038506	2203	10430
920050869	2203	5271
920050869	2203	6436
920050869	2203	7051
920050869	2203	7443
920050869	2203	9076
920051415	2203	5582
920051415	2203	10537
920054158	2203	3436
920054158	2203	3441
920054158	2203	3442
920054158	2203	6109
920054158	2203	8305
920054158	2203	10381
920056368	2203	1403
920056368	2203	2111
920056368	2203	2448
920056368	2203	2936
920056368	2203	7756
920056394	2203	2883
920056394	2203	7052
920056394	2203	8361
920056394	2203	10273
920059098	2203	2564
920059098	2203	2921
920059098	2203	3921
920059098	2203	6334
920059098	2203	8491
920061360	2203	1624
920061360	2203	3006
920061360	2203	6751
920071019	2203	2008
920071019	2203	6068
920071019	2203	7541
920071019	2203	7553
920071058	2203	2110
920071058	2203	5055
920071058	2203	6310
920071058	2203	7747
920071058	2203	10390
920073138	2203	1327
920073138	2203	1337
920073138	2203	6804
920073138	2203	7111
920073138	2203	10343
920075985	2203	3934
920075985	2203	6909
920075985	2203	9454
920075998	2203	4338
920075998	2203	9239
920075998	2203	9531
920075998	2203	9536
920093782	2203	1622
920093782	2203	6680
920093782	2203	8803
920095953	2203	5605
920095953	2203	6804
920095953	2203	8672
920095953	2203	10116
920095992	2203	2005
920095992	2203	6339
920095992	2203	7793
920095992	2203	10524
920097370	2203	2547
920097370	2203	6160
920097370	2203	8673
920097370	2203	9363
920100139	2203	2208
920100139	2203	6632
920100139	2203	8021
920100139	2203	8117
920100139	2203	9675
920121641	2203	7853
920121641	2203	7968
920121641	2203	10021
920121992	2203	1876
920121992	2203	1877
920121992	2203	5923
920121992	2203	6600
920121992	2203	10045
920135382	2203	1214
920135382	2203	1268
920135382	2203	1272
920135382	2203	2633
920135382	2203	2781
920135382	2203	9931
920137644	2203	2598
920137644	2203	8861
920137644	2203	9357
920137644	2203	9359
920137644	2203	9569
920139516	2203	1979
920139516	2203	6030
920139516	2203	6118
920139516	2203	6694
920139516	2203	7725
920140686	2203	3610
920140686	2203	6804
920140686	2203	11012
920144235	2203	2436
920144235	2203	7002
920144235	2203	7526
920144235	2203	7948
920144235	2203	9144
920144560	2203	1968
920144560	2203	3177
920144560	2203	3435
920144560	2203	5309
920144560	2203	5310
920144560	2203	8837
920144560	2203	8838
920154557	2203	1752
920154557	2203	3254
920154557	2203	3255
920154557	2203	3919
920154557	2203	8461
920154557	2203	8462
920158574	2203	2773
920158574	2203	5400
920158574	2203	5401
920158574	2203	5480
920158574	2203	5993
920161577	2203	1205
920161577	2203	3920
920161577	2203	6029
920161577	2203	9154
920183768	2203	3900
920183768	2203	3901
920183768	2203	6118
920183768	2203	6790
920183768	2203	8070
918559543	2203	1415
918559543	2203	4391
918559543	2203	5472
918559543	2203	6608
918559543	2203	6609
918721458	2203	5387
918721458	2203	8305
918721458	2203	8758
918754816	2203	2844
918754816	2203	2846
918754816	2203	3250
918754816	2203	10557
918756766	2203	1629
918756766	2203	1642
918756766	2203	6539
918756766	2203	9981
918758794	2203	1217
918758794	2203	5424
918758794	2203	8314
918758794	2203	9311
918758859	2203	2227
918758859	2203	6436
918758859	2203	10326
918758859	2203	10433
918759275	2203	3935
918759275	2203	7052
918759275	2203	10234
918759275	2203	10504
918759275	2203	10505
918759639	2203	6790
918759639	2203	6813
918759639	2203	8827
918759639	2203	9459
918761134	2203	2205
918761134	2203	6034
918761134	2203	6790
918761134	2203	7331
918761134	2203	9800
918761524	2203	1994
918761524	2203	5217
918761524	2203	5292
918761524	2203	6096
918761524	2203	9825
918763188	2203	2449
918763188	2203	4984
918763188	2203	6942
918763188	2203	7768
918763188	2203	10121
918769688	2203	7536
918769688	2203	7542
918769688	2203	7855
918769688	2203	7968
918769805	2203	2706
918769805	2203	8000
918769805	2203	8001
918769805	2203	8062
918769805	2203	9694
918774121	2203	2210
918774121	2203	5597
918774121	2203	6735
918774121	2203	6742
918774121	2203	9884
918774940	2203	4908
918774940	2203	5378
918774940	2203	10131
918774940	2203	10132
918777995	2203	6863
918777995	2203	7103
918777995	2203	7255
918777995	2203	7747
918781271	2203	2298
918781271	2203	2302
918781271	2203	2319
918781271	2203	2325
918781271	2203	6082
918781271	2203	6886
918785184	2203	2707
918785184	2203	2708
918785184	2203	2709
918785184	2203	7525
918785184	2203	7947
918785184	2203	9273
918785782	2203	2415
918785782	2203	2530
918785782	2203	3002
918785782	2203	5649
918785782	2203	8534
918786289	2203	9586
918786289	2203	9588
918786289	2203	9595
918786289	2203	9596
918786289	2203	10069
918786380	2203	1003
918786380	2203	6866
918786380	2203	8361
918786380	2203	9989
918786380	2203	10359
918788668	2203	1171
918788668	2203	2183
918788668	2203	3014
918788668	2203	6065
918788668	2203	8534
918797235	2203	2304
918797235	2203	2317
918797235	2203	2318
918797235	2203	2321
918797235	2203	2326
918797235	2203	6905
918797625	2203	2922
918797625	2203	2923
918797625	2203	5442
918797625	2203	7746
918797625	2203	10223
918797625	2203	10224
918798873	2203	3503
918798873	2203	4033
918798873	2203	4935
918800069	2203	3024
918800069	2203	3026
918800069	2203	3028
918800069	2203	3077
918800069	2203	3081
918800069	2203	3085
918800069	2203	6735
918800069	2203	10965
918800069	2203	11006
918800069	2203	11007
918802370	2203	2008
918802370	2203	7541
918802370	2203	7553
918805048	2203	2113
918805048	2203	2116
918805048	2203	6686
918805048	2203	7982
918807505	2203	7900
918807505	2203	7915
918807505	2203	10044
918812991	2203	1355
918812991	2203	1360
918812991	2203	3435
918812991	2203	5654
918812991	2203	8068
918816644	2203	3482
918816644	2203	3971
918816644	2203	3972
918816644	2203	8312
918816917	2203	3935
918816917	2203	7052
918816917	2203	10234
918816917	2203	10504
918816917	2203	10505
918816917	2203	10749
918817320	2203	1995
918817320	2203	2153
918817320	2203	2437
918817320	2203	7729
918820531	2203	3524
918820531	2203	5543
918820531	2203	5669
918820778	2203	10779
918820778	2203	10780
918820778	2203	10781
918820856	2203	10803
918821779	2203	3075
918821779	2203	3099
918821779	2203	10465
918823404	2203	11021
918824626	2203	8916
920003705	2203	3435
920003705	2203	5324
920003705	2203	9920
920003705	2203	10064
920022581	2203	2831
920022581	2203	9747
920022581	2203	10054
920026130	2203	2733
920026130	2203	2734
920026130	2203	10146
920026169	2203	2634
920026169	2203	6163
920026169	2203	6835
920026169	2203	10064
920026247	2203	1392
920026247	2203	1395
920026247	2203	2555
920026247	2203	5689
920026247	2203	7276
920026247	2203	10556
920047229	2203	6804
920047229	2203	7003
920047229	2203	7089
920047229	2203	10608
920055302	2203	2187
920055302	2203	5434
920055302	2203	6538
920055302	2203	7970
920056121	2203	1752
920056121	2203	1753
920056121	2203	5692
920056121	2203	7188
920056121	2203	7189
920056121	2203	7190
920056121	2203	10557
920056212	2203	1336
920056212	2203	1347
920056212	2203	5377
920056212	2203	5614
920056212	2203	7826
920060489	2203	7550
920060489	2203	7723
920060489	2203	9210
920060489	2203	9610
920061542	2203	4445
920061542	2203	5977
920061542	2203	5981
920061542	2203	5984
920061542	2203	6585
920061711	2203	2107
920061711	2203	2934
920061711	2203	3263
920061711	2203	5787
920061711	2203	6310
920063479	2203	1636
920063479	2203	2416
920063479	2203	3014
920063479	2203	4988
920064922	2203	1366
920064922	2203	5382
920064922	2203	6941
920064922	2203	9060
920064922	2203	9682
