2422,MATH 0124-04,MATH012404-F19R
2423,MATH 0124-06,MATH012406-F19R
2424,MATH 0124-07,MATH012407-F19R
2425,MATH 0124-09,MATH012409-F19R
2426,MATH 0165-02,MATH016502-F19R
2427,MATH 0165-01,MATH016501-F19R
2428,MATH 0228-01,MATH022801-F19R
2429,MATH 0228-02,MATH022802-F19R
2430,MATH 0228-03,MATH022803-F19R
2431,MATH 0228-04,MATH022804-F19R
2432,MATH 0228-05,MATH022805-F19R
2433,MATH 0228-06,MATH022806-F19R
2434,MATH 0228-07,MATH022807-F19R
2435,MATH 0228-08,MATH022808-F19R
2436,MATH 0245-01,MATH024501-F19R
2437,MATH 0245-02,MATH024502-F19R
2438,MATH 301G-01,MATH301G01-F19R
2439,MATH 301G-02,MATH301G02-F19R
2440,MATH 0310-01,MATH031001-F19R
2441,MATH 0324-01,MATH032401-F19R
2442,MATH 0324-02,MATH032402-F19R
2443,MATH 0325-01,MATH032501-F19R
2444,MATH 0325-02,MATH032502-F19R
2445,MATH 0335-01,MATH033501-F19R
2446,MATH 0338-01,MATH033801-F19R
2447,MATH 0440-01,MATH044001-F19R
2448,MATH 0370-01,MATH037001-F19R
2449,MATH 0375-01,MATH037501-F19R
2450,MATH 0376-01,MATH037601-F19R
2451,MATH 0424-01,MATH042401-F19R
2452,MATH 0435-01,MATH043501-F19R
2453,MATH 0450-01,MATH045001-F19R
2454,MATH 0565-01,MATH056501-F19R
2455,MATH 0696-01,MATH069601-F19R
2456,MATH 0696-02,MATH069602-F19R
2457,MATH 0696-03,MATH069603-F19R
2458,MATH 0696-04,MATH069604-F19R
2459,MATH 0697-01,MATH069701-F19R
2460,MATH 0697-02,MATH069702-F19R
2461,MATH 0697-03,MATH069703-F19R
2462,MATH 0697-04,MATH069704-F19R
2463,MATH 0697-05,MATH069705-F19R
2464,MATH 0697-06,MATH069706-F19R
2465,MATH 0697-07,MATH069707-F19R
2466,MATH 0700-01,MATH070001-F19R
2467,MATH 0710-01,MATH071001-F19R
2468,MATH 0725-01,MATH072501-F19R
2469,MATH 0898-01,MATH089801-F19R
2470,MATH 0898-02,MATH089802-F19R
2471,MATH 0898-03,MATH089803-F19R
2472,MATH 0898-04,MATH089804-F19R
2473,MATH 0898-05,MATH089805-F19R
2474,MATH 0898-06,MATH089806-F19R
2475,MATH 0898-07,MATH089807-F19R
2476,MATH 0898-08,MATH089808-F19R
2477,MATH 0898-09,MATH089809-F19R
2478,MATH 0898-10,MATH089810-F19R
2479,MEIS 0300-01,MEIS030001-F19R
2480,MGMT 0405-02,MGMT040502-F19R
2481,MGMT 0405-01,MGMT040501-F19R
2482,MGMT 0605-01,MGMT060501-F19R
2483,MGMT 0605-02,MGMT060502-F19R
2484,MGMT 0610-01,MGMT061001-F19R
2485,MGMT 0648-01,MGMT064801-F19R
2486,MGMT 0648-02,MGMT064802-F19R
2487,MGMT 0648-03,MGMT064803-F19R
2488,MGMT 0650-01,MGMT065001-F19R
2489,MGMT 0650-02,MGMT065002-F19R
2490,MGMT 0670-01,MGMT067001-F19R
2491,MGMT 0670-02,MGMT067002-F19R
2492,MKTG 0431-01,MKTG043101-F19R
2494,MKTG 0432-01,MKTG043201-F19R
2495,MKTG 0434-01,MKTG043401-F19R
2496,MKTG 0434-02,MKTG043402-F19R
2497,MKTG 0434-03,MKTG043403-F19R
2498,MKTG 0436-01,MKTG043601-F19R
2499,MKTG 0469-01,MKTG046901-F19R
2500,MKTG 0469-02,MKTG046902-F19R
2501,MKTG 0567-01,MKTG056701-F19R
2502,MKTG 0632-01,MKTG063201-F19R
2503,MKTG 0632-02,MKTG063202-F19R
2504,MKTG 0632-03,MKTG063203-F19R
2505,MKTG 0632-04,MKTG063204-F19R
2506,MKTG 0632-05,MKTG063205-F19R
2507,MKTG 0633-01,MKTG063301-F19R
2508,MKTG 0633-02,MKTG063302-F19R
2509,MKTG 0649-02,MKTG064902-F19R
2510,MKTG 0649-03,MKTG064903-F19R
2511,MKTG 0649-04,MKTG064904-F19R
2512,MKTG 0680-01,MKTG068001-F19R
2513,MKTG 0860-01,MKTG086001-F19R
2514,MSCI 0305-01,MSCI030501-F19R
2515,MSCI 0305-02,MSCI030502-F19R
2516,MSCI 0342-01,MSCI034201-F19R
2517,MSCI 0342-02,MSCI034202-F19R
2518,MUS 0120-03,MUS012003-F19R
2519,MUS 0120-04,MUS012004-F19R
2520,MUS 0120-05,MUS012005-F19R
2521,MUS 0120-06,MUS012006-F19R
2522,MUS 0130-01,MUS013001-F19R
2523,MUS 0150-01,MUS015001-F19R
2524,MUS 0201-01,MUS020101-F19R
2525,MUS 0221-01,MUS022101-F19R
2526,MUS 0223-01,MUS022301-F19R
2527,MUS 0231-01,MUS023101-F19R
2528,MUS 0233-01,MUS023301-F19R
2529,MUS 0234-01,MUS023401-F19R
2530,MUS 0303-01,MUS030301-F19R
2531,MUS 0303-02,MUS030302-F19R
2532,MUS 0313-01,MUS031301-F19R
2533,MUS 0313-02,MUS031302-F19R
2534,MUS 0353-01,MUS035301-F19R
2535,MUS 0353-03,MUS035303-F19R
2536,MUS 0353-04,MUS035304-F19R
2537,MUS 0353-05,MUS035305-F19R
2538,MUS 0353-06,MUS035306-F19R
2539,MUS 0353-07,MUS035307-F19R
2540,MUS 0353-08,MUS035308-F19R
2541,MUS 0353-09,MUS035309-F19R
2542,MUS 0353-10,MUS035310-F19R
2543,MUS 0353-11,MUS035311-F19R
2544,MUS 0353-12,MUS035312-F19R
2545,MUS 0353-13,MUS035313-F19R
2546,MUS 0353-14,MUS035314-F19R
2547,MUS 0353-15,MUS035315-F19R
2548,MUS 0353-16,MUS035316-F19R
2549,MUS 0353-17,MUS035317-F19R
2550,MUS 0353-18,MUS035318-F19R
2551,MUS 0353-19,MUS035319-F19R
2552,MUS 0353-20,MUS035320-F19R
2553,MUS 0353-02,MUS035302-F19R
2554,MUS 0360-01,MUS036001-F19R
2555,MUS 0360-05,MUS036005-F19R
2556,MUS 0360-07,MUS036007-F19R
2557,MUS 0360-08,MUS036008-F19R
2558,MUS 0360-09,MUS036009-F19R
2559,MUS 0360-10,MUS036010-F19R
2560,MUS 0360-12,MUS036012-F19R
2561,MUS 0360-13,MUS036013-F19R
2562,MUS 0360-14,MUS036014-F19R
2563,MUS 0360-15,MUS036015-F19R
2564,MUS 0360-16,MUS036016-F19R
2565,MUS 0360-17,MUS036017-F19R
2566,MUS 0360-18,MUS036018-F19R
2567,MUS 0360-19,MUS036019-F19R
2568,MUS 0360-20,MUS036020-F19R
2569,MUS 0360-21,MUS036021-F19R
2570,MUS 0360-22,MUS036022-F19R
2571,MUS 0360-23,MUS036023-F19R
2572,MUS 0360-24,MUS036024-F19R
2573,MUS 0360-02,MUS036002-F19R
2574,MUS 0360-03,MUS036003-F19R
2575,MUS 0360-11,MUS036011-F19R
2576,MUS 0371-01,MUS037101-F19R
2577,MUS 0372-01,MUS037201-F19R
2578,MUS 0373-01,MUS037301-F19R
2579,MUS 0375-01,MUS037501-F19R
2580,MUS 0376-01,MUS037601-F19R
2581,MUS 0378-01,MUS037801-F19R
2582,MUS 0379-01,MUS037901-F19R
2583,MUS 0385-01,MUS038501-F19R
2584,MUS 0386-01,MUS038601-F19R
2585,MUS 0388-01,MUS038801-F19R
2586,MUS 0390-01,MUS039001-F19R
2587,MUS 0392-01,MUS039201-F19R
2588,MUS 0394-01,MUS039401-F19R
2589,MUS 0396-01,MUS039601-F19R
2590,MUS 0405-01,MUS040501-F19R
2591,MUS 0431-01,MUS043101-F19R
2592,MUS 0236-01,MUS023601-F19R
2593,MUS 0440-01,MUS044001-F19R
2594,MUS 542G-01,MUS542G01-F19R
2595,MUS 0550-01,MUS055001-F19R
2596,MUS 0598-01,MUS059801-F19R
2597,MUS 0598-02,MUS059802-F19R
2598,MUS 0640-01,MUS064001-F19R
2599,MUS 0640-02,MUS064002-F19R
2600,MUS 0700-01,MUS070001-F19R
2601,MUS 0760-01,MUS076001-F19R
2602,MUS 0776-01,MUS077601-F19R
2603,MUS 0776-02,MUS077602-F19R
2604,MUS 0776-03,MUS077603-F19R
2605,MUS 0776-05,MUS077605-F19R
2606,MUS 0776-11,MUS077611-F19R
2607,MUS 0776-12,MUS077612-F19R
2608,MUS 0776-13,MUS077613-F19R
2609,MUS 0776-14,MUS077614-F19R
2610,MUS 0776-06,MUS077606-F19R
2611,MUS 0778-01,MUS077801-F19R
2612,MUS 0780-01,MUS078001-F19R
2613,MUS 0780-02,MUS078002-F19R
2614,MUS 0780-04,MUS078004-F19R
2615,MUS 0780-05,MUS078005-F19R
2616,MUS 0780-06,MUS078006-F19R
2617,MUS 0780-09,MUS078009-F19R
2618,MUS 0780-10,MUS078010-F19R
2619,MUS 0780-11,MUS078011-F19R
2620,MUS 0780-13,MUS078013-F19R
2621,MUS 0780-14,MUS078014-F19R
2622,MUS 0780-15,MUS078015-F19R
2623,MUS 0780-16,MUS078016-F19R
2624,MUS 0780-17,MUS078017-F19R
2625,MUS 0780-18,MUS078018-F19R
2626,MUS 0780-07,MUS078007-F19R
2627,MUS 0782-01,MUS078201-F19R
2628,MUS 0782-02,MUS078202-F19R
2629,MUS 0894-01,MUS089401-F19R
2630,MUS 0894-03,MUS089403-F19R
2631,MUS 0894-04,MUS089404-F19R
2632,MUS 0894-05,MUS089405-F19R
2633,MUS 0894-06,MUS089406-F19R
2634,MUS 0898-01,MUS089801-F19R
2635,MUS 0898-02,MUS089802-F19R
2636,MUS 0899-01,MUS089901-F19R
2637,MUS 0899-02,MUS089902-F19R
2638,MUS 0899-03,MUS089903-F19R
2639,MUS 0899-04,MUS089904-F19R
2640,NURS 0706-01,NURS070601-F19R
2641,NURS 0711-01,NURS071101-F19R
2642,NURS 0711-02,NURS071102-F19R
2643,NURS 0716-01,NURS071601-F19R
2644,NURS 0720-01,NURS072001-F19R
2645,NURS 0801-01,NURS080101-F19R
2646,NURS 0801-02,NURS080102-F19R
2647,NURS 0801-03,NURS080103-F19R
2648,NURS 0895-01,NURS089501-F19R
2649,NURS 0895-02,NURS089502-F19R
2650,NURS 0895-03,NURS089503-F19R
2651,NURS 0895-04,NURS089504-F19R
2652,NURS 0895-05,NURS089505-F19R
2653,NURS 0895-06,NURS089506-F19R
2654,NURS 0895-07,NURS089507-F19R
2655,ERTH 0170-01,ERTH017001-F19R
2656,ERTH 0171-01,ERTH017101-F19R
2657,ERTH 0172-01,ERTH017201-F19R
2658,ERTH 0172-02,ERTH017202-F19R
2659,ERTH 0172-03,ERTH017203-F19R
2660,ERTH 0172-04,ERTH017204-F19R
2661,ERTH 0172-05,ERTH017205-F19R
2662,ERTH 0172-06,ERTH017206-F19R
2663,ERTH 0172-07,ERTH017207-F19R
2664,ERTH 0172-08,ERTH017208-F19R
2665,ERTH 0172-09,ERTH017209-F19R
2666,P_A 0803-01,P_A080301-F19R
2667,P_A 0898-03,P_A089803-F19R
2668,PHIL 0105-01,PHIL010501-F19R
2669,PHIL 0105-02,PHIL010502-F19R
2670,PHIL 0105-03,PHIL010503-F19R
2671,PHIL 0110-01,PHIL011001-F19R
2672,PHIL 0110-02,PHIL011002-F19R
2673,PHIL 0110-03,PHIL011003-F19R
2674,PHIL 0110-04,PHIL011004-F19R
2675,PHIL 0110-05,PHIL011005-F19R
2676,PHIL 0110-06,PHIL011006-F19R
2677,PHIL 0110-07,PHIL011007-F19R
2678,PHIL 0110-08,PHIL011008-F19R
2679,PHIL 0110-09,PHIL011009-F19R
2680,PHIL 0110-10,PHIL011010-F19R
2681,PHIL 0110-11,PHIL011011-F19R
2682,PHIL 0130-01,PHIL013001-F19R
2683,PHIL 0160-01,PHIL016001-F19R
2684,PHIL 0205-01,PHIL020501-F19R
2685,PHIL 0303-01,PHIL030301-F19R
2686,PHIL 320G-01,PHIL320G01-F19R
2687,PHIL 320G-02,PHIL320G02-F19R
2688,PHIL 0321-01,PHIL032101-F19R
2689,PHIL 0321-02,PHIL032102-F19R
2690,PHIL 0330-01,PHIL033001-F19R
2691,PHIL 0335-01,PHIL033501-F19R
2692,PHIL 0375-01,PHIL037501-F19R
2693,PHIL 0380-01,PHIL038001-F19R
2694,PHIL 0395-01,PHIL039501-F19R
2695,PHIL 0450-01,PHIL045001-F19R
2696,PHIL 0455-01,PHIL045501-F19R
2697,PHIL 0470-01,PHIL047001-F19R
2698,PHIL 0502-01,PHIL050201-F19R
2699,PHIL 0502-02,PHIL050202-F19R
2700,PHIL 0525-01,PHIL052501-F19R
2701,PHIL 0605-01,PHIL060501-F19R
2702,PHIL 0691-01,PHIL069101-F19R
2703,PHIL 0696-01,PHIL069601-F19R
2704,PHIL 0715-01,PHIL071501-F19R
2705,PHIL 0718-01,PHIL071801-F19R
2706,PHIL 0718-02,PHIL071802-F19R
2707,PHIL 0718-03,PHIL071803-F19R
2708,PHIL 0891-01,PHIL089101-F19R
2709,PHIL 0896-01,PHIL089601-F19R
2710,PHIL 0896-02,PHIL089602-F19R
2711,PHIL 0898-01,PHIL089801-F19R
2712,PHIL 0898-02,PHIL089802-F19R
2713,PHIL 0898-03,PHIL089803-F19R
2714,PHIL 0898-04,PHIL089804-F19R
2715,PHIL 0898-05,PHIL089805-F19R
2716,PHIL 0898-06,PHIL089806-F19R
2717,PHIL 0898-07,PHIL089807-F19R
2718,PHIL 0898-08,PHIL089808-F19R
2719,PHIL 0898-09,PHIL089809-F19R
2720,PHIL 0898-10,PHIL089810-F19R
2721,PHIL 0898-11,PHIL089811-F19R
2722,PHYS 0101-01,PHYS010101-F19R
2723,PHYS 0102-01,PHYS010201-F19R
2724,PHYS 0102-02,PHYS010202-F19R
2725,PHYS 0102-03,PHYS010203-F19R
2726,PHYS 0102-04,PHYS010204-F19R
2727,PHYS 0111-01,PHYS011101-F19R
2728,PHYS 0111-02,PHYS011102-F19R
2729,PHYS 0112-01,PHYS011201-F19R
2730,PHYS 0112-02,PHYS011202-F19R
2731,PHYS 0112-03,PHYS011203-F19R
2732,PHYS 0112-04,PHYS011204-F19R
2733,PHYS 0112-05,PHYS011205-F19R
2734,PHYS 0112-06,PHYS011206-F19R
2735,PHYS 0112-07,PHYS011207-F19R
2736,PHYS 0121-01,PHYS012101-F19R
2737,PHYS 0121-02,PHYS012102-F19R
2738,PHYS 0122-01,PHYS012201-F19R
2739,PHYS 0122-02,PHYS012202-F19R
2740,PHYS 0122-03,PHYS012203-F19R
2741,PHYS 0122-04,PHYS012204-F19R
2742,PHYS 0122-05,PHYS012205-F19R
2743,PHYS 0122-06,PHYS012206-F19R
2744,PHYS 0122-07,PHYS012207-F19R
2745,PHYS 0122-08,PHYS012208-F19R
2746,PHYS 0220-01,PHYS022001-F19R
2747,PHYS 0222-01,PHYS022201-F19R
2748,PHYS 0222-02,PHYS022202-F19R
2749,PHYS 0222-03,PHYS022203-F19R
2750,PHYS 0222-04,PHYS022204-F19R
2751,PHYS 0222-05,PHYS022205-F19R
2752,PHYS 0230-01,PHYS023001-F19R
2753,PHYS 0232-01,PHYS023201-F19R
2754,PHYS 0232-02,PHYS023202-F19R
2755,PHYS 0232-03,PHYS023203-F19R
2756,PHYS 0240-01,PHYS024001-F19R
2757,PHYS 0242-01,PHYS024201-F19R
2758,PHYS 0242-02,PHYS024202-F19R
2759,PHYS 0320-01,PHYS032001-F19R
2760,PHYS 0330-01,PHYS033001-F19R
2761,PHYS 0385-01,PHYS038501-F19R
2762,PHYS 0460-01,PHYS046001-F19R
2763,PHYS 0490-01,PHYS049001-F19R
2764,PHYS 0490-02,PHYS049002-F19R
2765,PHYS 0701-01,PHYS070101-F19R
2766,PHYS 0775-01,PHYS077501-F19R
2767,PHYS 0785-01,PHYS078501-F19R
2768,PHYS 0832-01,PHYS083201-F19R
2769,PHYS 0832-02,PHYS083202-F19R
2770,PHYS 0832-03,PHYS083203-F19R
2771,PHYS 0832-04,PHYS083204-F19R
2772,PHYS 0832-05,PHYS083205-F19R
2773,PHYS 0832-06,PHYS083206-F19R
2774,PHYS 0832-08,PHYS083208-F19R
2775,PHYS 0832-09,PHYS083209-F19R
2776,PHYS 0832-10,PHYS083210-F19R
2777,PHYS 0832-11,PHYS083211-F19R
2778,PHYS 0898-01,PHYS089801-F19R
2779,PHYS 0898-04,PHYS089804-F19R
2780,PHYS 0898-05,PHYS089805-F19R
2781,PHYS 0898-06,PHYS089806-F19R
2782,PHYS 0898-07,PHYS089807-F19R
2783,PHYS 0898-08,PHYS089808-F19R
2784,PHYS 0898-09,PHYS089809-F19R
2785,PHYS 0898-10,PHYS089810-F19R
2786,PHYS 0898-11,PHYS089811-F19R
2787,PHYS 0898-12,PHYS089812-F19R
2788,PHYS 0898-13,PHYS089813-F19R
2789,PHYS 0898-14,PHYS089814-F19R
2790,PHYS 0898-15,PHYS089815-F19R
2791,PHYS 0898-16,PHYS089816-F19R
2792,PLSI 0106-01,PLSI010601-F19R
2793,PLSI 0200-01,PLSI020001-F19R
2803,PLSI 0200-11,PLSI020011-F19R
2804,PLSI 0200-12,PLSI020012-F19R
2805,PLSI 0200-13,PLSI020013-F19R
2806,PLSI 0250-01,PLSI025001-F19R
2807,PLSI 0250-02,PLSI025002-F19R
2808,PLSI 0275-01,PLSI027501-F19R
2809,PLSI 0300-01,PLSI030001-F19R
2810,PLSI 0300-02,PLSI030002-F19R
2811,PLSI 0300-03,PLSI030003-F19R
2812,PLSI 0300-04,PLSI030004-F19R
2813,PLSI 0321-01,PLSI032101-F19R
2814,PLSI 357G-01,PLSI357G01-F19R
2815,PLSI 0480-01,PLSI048001-F19R
2816,PLSI 0492-01,PLSI049201-F19R
2817,PLSI 0492-02,PLSI049202-F19R
2818,PLSI 0493-01,PLSI049301-F19R
2819,PLSI 0493-02,PLSI049302-F19R
2820,PLSI 0603-01,PLSI060301-F19R
2821,PLSI 0604-01,PLSI060401-F19R
2822,PLSI 0610-01,PLSI061001-F19R
2823,PLSI 0611-01,PLSI061101-F19R
2824,PLSI 0700-01,PLSI070001-F19R
2825,PLSI 0708-01,PLSI070801-F19R
2826,PLSI 0708-02,PLSI070802-F19R
2827,PLSI 0708-03,PLSI070803-F19R
2828,PLSI 0708-04,PLSI070804-F19R
2829,PLSI 0708-05,PLSI070805-F19R
2830,PLSI 0708-06,PLSI070806-F19R
2831,PLSI 0708-07,PLSI070807-F19R
2832,PLSI 0708-08,PLSI070808-F19R
2833,PLSI 0708-09,PLSI070809-F19R
2834,PLSI 0708-10,PLSI070810-F19R
2835,PLSI 0708-11,PLSI070811-F19R
2836,PLSI 0708-12,PLSI070812-F19R
2837,PLSI 0708-13,PLSI070813-F19R
2838,PLSI 0898-01,PLSI089801-F19R
2839,PLSI 0898-02,PLSI089802-F19R
2840,PLSI 0898-03,PLSI089803-F19R
2841,PLSI 0898-04,PLSI089804-F19R
2842,PLSI 0898-05,PLSI089805-F19R
2843,PLSI 0898-06,PLSI089806-F19R
2844,PLSI 0898-07,PLSI089807-F19R
2845,PLSI 0898-08,PLSI089808-F19R
2846,PLSI 0898-09,PLSI089809-F19R
2847,PLSI 0898-10,PLSI089810-F19R
2848,PLSI 0898-11,PLSI089811-F19R
2849,PSY 0111-01,PSY011101-F19R
2850,PSY 0200-01,PSY020001-F19R
2851,PSY 0303-01,PSY030301-F19R
2852,PSY 0320-01,PSY032001-F19R
2853,PSY 0371-11,PSY037111-F19R
2854,PSY 0371-12,PSY037112-F19R
2855,PSY 0371-13,PSY037113-F19R
2856,PSY 0371-14,PSY037114-F19R
2857,PSY 0371-15,PSY037115-F19R
2858,PSY 0371-16,PSY037116-F19R
2859,PSY 0371-17,PSY037117-F19R
2860,PSY 0371-18,PSY037118-F19R
2861,PSY 0371-19,PSY037119-F19R
2862,PSY 0371-20,PSY037120-F19R
2863,PSY 0400-01,PSY040001-F19R
2864,PSY 0431-01,PSY043101-F19R
2865,PSY 0435-01,PSY043501-F19R
2866,PSY 0450-01,PSY045001-F19R
2867,PSY 0452-01,PSY045201-F19R
2868,PSY 0465-01,PSY046501-F19R
2869,PSY 0472-01,PSY047201-F19R
2870,PSY 0581-01,PSY058101-F19R
2871,PSY 0690-01,PSY069001-F19R
2872,PSY 0693-01,PSY069301-F19R
2873,PSY 0697-01,PSY069701-F19R
2874,PSY 0697-02,PSY069702-F19R
2875,PSY 0697-03,PSY069703-F19R
2876,PSY 0697-04,PSY069704-F19R
2877,PSY 0697-05,PSY069705-F19R
2878,PSY 0697-06,PSY069706-F19R
2879,PSY 0697-07,PSY069707-F19R
2880,PSY 0697-08,PSY069708-F19R
2881,PSY 0697-09,PSY069709-F19R
2882,PSY 0697-10,PSY069710-F19R
2883,PSY 0697-11,PSY069711-F19R
2884,PSY 0697-12,PSY069712-F19R
2885,PSY 0697-13,PSY069713-F19R
2886,PSY 0697-14,PSY069714-F19R
2887,PSY 0697-15,PSY069715-F19R
2888,PSY 0697-16,PSY069716-F19R
2889,PSY 0697-17,PSY069717-F19R
2890,PSY 0697-18,PSY069718-F19R
2891,PSY 0697-19,PSY069719-F19R
2892,PSY 0697-20,PSY069720-F19R
2893,PSY 0697-21,PSY069721-F19R
2894,PSY 0697-22,PSY069722-F19R
2895,PSY 0697-23,PSY069723-F19R
2896,PSY 0697-24,PSY069724-F19R
2897,PSY 0728-01,PSY072801-F19R
2898,PSY 0728-02,PSY072802-F19R
2899,PSY 0729-01,PSY072901-F19R
2900,PSY 0729-02,PSY072902-F19R
2901,PSY 0729-03,PSY072903-F19R
2902,PSY 0730-01,PSY073001-F19R
2903,PSY 0737-01,PSY073701-F19R
2904,PSY 0737-02,PSY073702-F19R
2905,PSY 0739-01,PSY073901-F19R
2906,PSY 0740-01,PSY074001-F19R
2907,PSY 0753-01,PSY075301-F19R
2908,PSY 0765-01,PSY076501-F19R
2909,PSY 0768-01,PSY076801-F19R
2910,PSY 0769-01,PSY076901-F19R
2911,PSY 0770-01,PSY077001-F19R
2912,PSY 0792-01,PSY079201-F19R
2913,PSY 0828-01,PSY082801-F19R
2914,PSY 0898-01,PSY089801-F19R
2915,PSY 0898-02,PSY089802-F19R
2916,PSY 0898-03,PSY089803-F19R
2917,PSY 0898-04,PSY089804-F19R
2918,PSY 0898-05,PSY089805-F19R
2919,PSY 0898-06,PSY089806-F19R
2920,PSY 0898-07,PSY089807-F19R
2921,PSY 0898-08,PSY089808-F19R
2922,PSY 0898-09,PSY089809-F19R
2923,PSY 0898-10,PSY089810-F19R
2924,PSY 0898-11,PSY089811-F19R
2925,PSY 0898-12,PSY089812-F19R
2926,PSY 0898-13,PSY089813-F19R
2927,PSY 0898-14,PSY089814-F19R
2928,PSY 0898-15,PSY089815-F19R
2929,PSY 0898-16,PSY089816-F19R
2930,PSY 0898-17,PSY089817-F19R
2931,PSY 0898-18,PSY089818-F19R
2932,PSY 0898-19,PSY089819-F19R
2933,PSY 0898-20,PSY089820-F19R
2934,PSY 0898-21,PSY089821-F19R
2935,PSY 0898-22,PSY089822-F19R
2936,PSY 0898-23,PSY089823-F19R
2937,PSY 0898-24,PSY089824-F19R
2938,PSY 0898-25,PSY089825-F19R
2939,PSY 0898-26,PSY089826-F19R
2940,PSY 0898-27,PSY089827-F19R
2941,PSY 0898-28,PSY089828-F19R
2942,PSY 0898-29,PSY089829-F19R
2943,PSY 0898-30,PSY089830-F19R
2944,PT 0710-01,PT071001-F19R
2945,PT 0710-02,PT071002-F19R
2946,PT 0710-03,PT071003-F19R
2947,PT 0710-04,PT071004-F19R
2948,PT 0741-01,PT074101-F19R
2949,PT 0741-02,PT074102-F19R
2950,PT 0741-03,PT074103-F19R
2951,PT 0741-04,PT074104-F19R
2952,PT 0803-01,PT080301-F19R
2953,RELS 0300-01,RELS030001-F19R
2954,RPT 0200-01,RPT020001-F19R
2955,RPT 0325-01,RPT032501-F19R
2956,RPT 0300-01,RPT030001-F19R
2957,RPT 0210-01,RPT021001-F19R
2958,RPT 0340-01,RPT034001-F19R
2959,RPT 0410-01,RPT041001-F19R
2960,RPT 600G-01,RPT600G01-F19R
2961,RPT 0895-01,RPT089501-F19R
2962,RPT 0898-01,RPT089801-F19R
2963,RPT 0899-01,RPT089901-F19R
2964,RRS 0100-03,RRS010003-F19R
2965,RRS 0100-05,RRS010005-F19R
2966,RRS 0110-01,RRS011001-F19R
2967,RRS 0110-02,RRS011002-F19R
2968,RRS 0110-03,RRS011003-F19R
2969,RRS 0110-06,RRS011006-F19R
2970,RRS 0571-01,RRS057101-F19R
2971,RRS 0580-01,RRS058001-F19R
2972,S_ED 0640-10,S_ED064010-F19R
2973,S_ED 0640-01,S_ED064001-F19R
2974,S_ED 0640-02,S_ED064002-F19R
2975,S_ED 0640-03,S_ED064003-F19R
2976,S_ED 0640-04,S_ED064004-F19R
2977,S_ED 0640-05,S_ED064005-F19R
2978,S_ED 0640-06,S_ED064006-F19R
2979,S_ED 0640-07,S_ED064007-F19R
2980,S_ED 0640-08,S_ED064008-F19R
2981,S_ED 0640-09,S_ED064009-F19R
2982,S_ED 0895-08,S_ED089508-F19R
2983,S_ED 0895-01,S_ED089501-F19R
2984,S_ED 0895-02,S_ED089502-F19R
2985,S_ED 0895-03,S_ED089503-F19R
2986,S_ED 0895-04,S_ED089504-F19R
2987,S_ED 0895-05,S_ED089505-F19R
2988,S_ED 0895-06,S_ED089506-F19R
2989,S_ED 0895-07,S_ED089507-F19R
2990,S_ED 0895-09,S_ED089509-F19R
2991,S_ED 0895-10,S_ED089510-F19R
2992,S_ED 0898-01,S_ED089801-F19R
2993,S_ED 0898-02,S_ED089802-F19R
2994,S_ED 0898-03,S_ED089803-F19R
2995,S_ED 0898-04,S_ED089804-F19R
2996,S_ED 0898-05,S_ED089805-F19R
2997,S_ED 0898-06,S_ED089806-F19R
2998,S_ED 0898-07,S_ED089807-F19R
2999,S_ED 0898-08,S_ED089808-F19R
3000,S_ED 0898-09,S_ED089809-F19R
3001,S_ED 0898-10,S_ED089810-F19R
3002,S_W 0300-01,S_W030001-F19R
3003,S_W 0302-01,S_W030201-F19R
3004,S_W 0350-01,S_W035001-F19R
3005,S_W 0352-01,S_W035201-F19R
3006,S_W 0410-01,S_W041001-F19R
3007,S_W 0456-01,S_W045601-F19R
3008,S_W 0502-01,S_W050201-F19R
3009,S_W 0502-02,S_W050202-F19R
3010,S_W 0700-01,S_W070001-F19R
3011,S_W 0701-01,S_W070101-F19R
3012,S_W 0710-01,S_W071001-F19R
3013,S_W 0721-01,S_W072101-F19R
3014,S_W 0730-01,S_W073001-F19R
3015,S_W 0770-01,S_W077001-F19R
3016,S_W 0820-01,S_W082001-F19R
3017,S_W 0840-01,S_W084001-F19R
3018,S_W 0865-01,S_W086501-F19R
3019,S_W 0895-01,S_W089501-F19R
3020,S_W 0895-02,S_W089502-F19R
3021,S_W 0895-03,S_W089503-F19R
3022,S_W 0898-01,S_W089801-F19R
3023,S_W 0898-02,S_W089802-F19R
3024,SOC 0105-01,SOC010501-F19R
3025,SOC 300G-01,SOC300G01-F19R
3026,SOC 300G-02,SOC300G02-F19R
3027,SOC 0370-01,SOC037001-F19R
3028,SOC 0392-01,SOC039201-F19R
3029,SOC 0392-02,SOC039202-F19R
3030,SOC 0392-03,SOC039203-F19R
3031,SOC 0392-04,SOC039204-F19R
3032,SOC 0393-01,SOC039301-F19R
3033,SOC 0400-01,SOC040001-F19R
3034,SOC 0501-01,SOC050101-F19R
3035,SOC 0502-01,SOC050201-F19R
3036,SPAN 0101-01,SPAN010101-F19R
3037,SPAN 0102-01,SPAN010201-F19R
3038,SPAN 0205-01,SPAN020501-F19R
3039,SPAN 0215-01,SPAN021501-F19R
3040,SPAN 0301-01,SPAN030101-F19R
3041,SPAN 0341-01,SPAN034101-F19R
3042,SPED 0330-01,SPED033001-F19R
3043,SPED 0330-02,SPED033002-F19R
3044,SPED 0370-01,SPED037001-F19R
